#start=c(1963, 10); frequency=12
304.77
351.37
269.93
270.12
257.4
307.05
601.64
2176.25
2553.4
1203.31
680.31
280.98
1428
445.61
471.86
1.56
395.7
439.64
1296.78
3145.99
5160.68
3357.72
1250.14
835.39
865.22
595.49
596.78
473.11
399.62
945.06
1233.09
2201.13
1426.04
517.94
276.9
246.61
347.05
366.77
387.94
301.99
316.02
564.35
624.65
1531.87
3221.78
1664.41
611.11
413.64
365.91
380.06
324.14
297.07
417.91
500.15
638.53
1992.11
4403.99
1273.36
1147.17
357.33
418.42
461.85
384.88
424.98
402.8
558.44
1860.3
3396.43
2662.98
1520.11
535.07
518.78
745.79
569.23
432.78
374.99
491.85
519.96
605.3
3317
3292.51
1503.02
624.03
1090.37
717.48
568.32
482.44
488.33
493.7
605.21
1373.4
2305.35
3967.04
1710.64
565.49
502.28
592.74
539.04
471.52
474.01
479.85
835.43
838.26
1798.2
3324.08
712.12
288.61
432.66
1053.49
682.19
480.27
414.72
447.05
825.13
1274.07
4329.1
4507.64
2440.98
680.13
555.84
431.28
507.56
465.92
466.52
426.8
780.65
901.82
3170.66
2880.36
1008.19
336.71
209.71
337.7
493.44
340.93
381.94
361.07
593.56
873.04
2553.1
4604.1
3538.93
716.56
417.12
400.85
439.09
441.33
390.16
480.91
551.93
851.19
2319.91
2421.9
880.02
439.72
366.48
386.11
363.27
291.08
297.57
322.42
265.51
367.1
533.91
679.56
330.18
332.36
231.1
296.38
316.15
300.9
298.28
283.59
583.5
1274.54
2568
4574.25
1884.12
380.02
232.13
262.38
459.38
378.97
352.8
352.22
726.66
1785.86
3878.81
4761.43
2040.35
620.48
251.82
347.43
401.34
362.31
431.69
594.07
643.89
1429.39
4130.97
4895.28
1595.32
311.55
424.27
357.9
454.77
407.7
329.83
296.38
349.53
572.26
1002.6
1785.21
617.21
198.47
325.6
609.28
453.79
385.81
331.86
313.26
636.57
953.01
2772.04
3751.14
2306.47
1093.62
958.44
938.43
703.75
605.93
367.25
462.4
898.86
1113.11
3376.95
7267.65
4355.56
1576.83
635.97
858.73
688.64
626.91
410.5
458.2
847.74
1384.31
5836.9
6107.01
3187.1
1554.71
894.31
1036.91
783.5
608.78
522.72
652.67
1090.73
2646.48
4607.92
4176.62
1639.61
618.79
635.2
869.93
704.17
617.07
540.17
737.25
1087.14
2206.09
3759.13
5554.09
2738.97
861.13
861.62
1107.6
977.15
699.2
528.86
603.02
920.47
1871.34
3435.91
2641.93
961
624.7
368.28
410.45
606.07
420.61
367.79
400.34
689.74
1059.8
1881.55
2224.42
612.66
410.88
380.66
351.26
366.24
324.6
313.48
348.32
825.18
1127.89
1492.32
1457.21
570.52
418.96
223.45
319.69
353.85
269.93
265.43
262.51
395.37
608.27
1103.6
2137.74
736.74
242
286.6
501.15
443.13
259.85
298.22
365.02
475.16
815.48
2040.87
3023.87
827.99
461.37
529.78
314.03
536.67
335.77
304.05
409.52
581.44
1042.59
2163.89
1604.02
732.08
348.06
328.05
300.96
426.1
301.26
415.89
396.38
867.04
1349.44
4401.42
4636.58
1808.67
735.84
514.41
528.06
451.84
379.9
381.62
341.12
656.95
844.47
2115.08
1849.28
283.89
176.84
295.59
485.64
429.7
379.94
355.01
452.01
866.3
786.1
2280.07
6167.04
4649.49
1114.13
532.13
561.59
522.33
453.2
412.05
472.05
532.98
1074.03
3161.8
3067.72
1254.06
257.21
372.01
559.59
586.84
458.73
460.82
416.81
1109.21
1447.96
4345.2
5682.45
1724.06
1069.3
1069.32
984.89
647.39
546.96
512.44
492.54
773.36
1297.31
3364.69
3253.28
1871.14
722.99
391.32
636.14
708.66
441.9
446.05
376.62
605.26
862.97
2493.1
4025.88
1786.04
1219.72
787.26
464.36
451.1
384.66
385.1
414.89
484.5
1074.51
2333.74
1697.51
377.48
169.71
316.47
438.68
419.1
371.95
309.64
313
568.29
929.21
2666.88
1714.91
550.67
398.28
207.07
287.81
359.69
303.86
280.16
246.42
350.46
546.48
531.92
569.41
99.68
54.23
313.79
321.83
363.91
264.81
237.32
249.5
470.02
654.29
2026.47
2542.9
446.01
206.76
502.96
293.21
358.85
307.15
254.34
268.93
683.59
1013.55
1728.34
1407.39
581.6
155.26
371.66
588.03
538.21
375.52
537.9
499.76
630.86
1541.8
3673.22
4111.15
1474.48
520.39
370.23
