1948 2010
1948    3.100    3.220    3.450    3.180    2.460    3.110    2.700    2.430    1.490    1.370    0.910    1.250
1949    1.790    1.660    1.850    1.130    1.420    2.360    2.360   -0.470   -0.330   -0.120   -1.000   -0.550
1950   -0.350   -0.680   -1.140   -1.640   -1.980   -2.490   -1.920   -2.450   -2.570   -3.240   -3.330   -3.490
1951   -3.560   -3.850   -4.150   -3.510   -3.110   -3.610   -3.720    0.390   -0.480    0.080    0.340    1.280
1952    1.870    1.700    2.550    2.560    2.320    2.920    3.040    2.940   -0.290   -1.240   -1.030   -0.980
1953   -1.270   -1.390   -1.860   -1.590   -1.390   -1.850   -1.250   -0.940   -1.580   -1.520   -1.780   -1.970
1954   -1.640   -2.080   -1.640   -2.170   -2.300   -2.400   -2.570   -3.030   -2.250   -2.240   -2.310   -2.300
1955   -1.940   -1.610   -2.120   -2.410   -2.690   -2.820   -2.700   -1.780   -2.070   -2.620   -2.290   -2.410
1956   -2.080   -2.260   -3.030   -2.910   -3.230   -3.630   -3.770   -4.160   -4.620   -4.470   -4.550   -4.780
1957   -3.680   -3.860   -3.750    0.850    1.840    2.140    2.220    2.220    1.290    2.320    2.990    2.810
1958    2.630    2.960    3.520    3.270    3.040   -0.060   -0.520   -0.990   -0.420   -1.100   -1.210   -1.950
1959   -2.510   -2.020   -2.580   -2.910   -3.420   -4.130   -4.700   -4.250   -3.980   -3.990   -4.080   -3.640
1960   -3.680   -3.350   -3.590   -3.630   -3.930   -4.370   -5.010   -5.530   -4.820   -3.790   -3.180   -3.400
1961   -3.660   -4.100   -3.360   -2.980   -2.970   -3.470   -3.510    0.980    2.120    1.740    1.700    1.330
1962    1.140    2.290    2.440    1.750    1.990    2.110   -0.080   -0.910   -0.610   -0.860   -1.580   -1.960
1963   -2.340   -2.820   -3.040   -2.340   -3.140   -3.230   -3.960   -2.490   -1.950   -2.400   -2.090   -2.490
1964   -2.840   -3.420   -3.210   -2.300   -1.780   -1.700   -2.020   -1.890   -1.840   -2.540    0.470    0.760
1965    0.570    0.480    0.550    1.390    2.350    2.890    3.830    4.170    4.690    3.620    3.810    4.300
1966    3.810    3.620   -0.480   -0.810   -1.020   -1.260   -1.400   -1.490   -1.520   -1.300   -1.650    1.300
1967    1.510   -0.360   -0.800    0.370    1.020    1.750    2.320    2.190    3.800    2.790    2.280    2.620
1968    2.110    1.890    1.500    2.150    2.060    2.030    2.240    3.030    2.420    1.670    1.080    0.840
1969    1.890    2.800    2.860    2.450    2.100    2.770    3.270    2.950    2.650    2.590   -0.140   -0.470
1970   -0.920   -1.600   -1.540   -1.230   -1.790    0.100    0.550    0.660    0.570    0.330    0.720   -0.060
1971   -0.560   -0.440   -1.080   -1.070   -0.800   -1.190   -1.660    0.700    0.200    1.350    1.190    1.810
1972   -0.390   -1.000   -2.120   -2.320   -3.030   -2.700   -3.380   -3.140    0.600    2.380    3.030    3.560
1973    3.760    3.980    4.750    5.030    4.950    5.210    5.040   -0.060   -0.420   -0.820   -0.520   -0.730
1974   -0.020   -0.370   -0.900   -0.710   -1.460   -2.170   -2.200   -2.700   -3.010   -2.240   -2.170   -2.410
1975   -2.580   -2.680    0.270    0.610    1.340    1.560    2.280   -0.130   -0.350   -0.530   -0.490   -0.820
1976   -1.440   -1.000   -1.030   -0.630   -0.750   -1.130   -1.090   -1.770   -1.700   -1.690   -2.150   -2.800
1977   -3.250   -3.930   -4.160   -4.720   -4.210   -4.900   -4.850   -4.700   -4.760   -4.630   -4.810   -4.750
1978    0.500    1.040    1.610    1.960    2.060    2.000    1.540    0.740    1.140    0.590    2.410    2.810
1979    3.710    4.180    4.900    4.150    4.340    3.980    3.180    2.840    1.700    1.170    1.270    0.820
1980    2.330    3.840    4.390    3.800    4.560    4.480    4.360    3.800    4.590    4.340   -0.400   -1.240
1981   -1.900   -2.610   -2.060   -2.180   -1.280   -1.800   -2.110    0.110    0.510    1.510   -0.180   -0.440
1982    0.410    0.140    0.430   -0.390    0.010    0.010    0.280    0.770    2.530    2.610    3.000    3.230
1983    3.360    3.420    4.300    4.370    4.570    4.760    4.930    5.520    5.540    4.680    5.080    5.400
1984    4.780    4.470    4.420    4.370    3.680    4.340    5.310    5.790    4.990    5.330    4.630    4.660
1985    4.150    3.560    3.740    3.570    3.440    3.490    4.240    3.000    2.740    2.850    3.620   -0.050
1986   -0.480   -0.480   -0.740   -0.340   -0.390   -0.610   -0.700    0.150    0.960    1.010   -0.400   -0.960
1987   -1.230   -1.280   -1.130   -1.820   -1.630   -2.020    0.070    0.520   -0.500    0.370    1.070    1.020
1988    1.290    0.870    0.700    1.500    1.580    1.780   -0.240    0.250   -0.320   -0.940   -0.950   -0.860
1989   -0.920   -1.040   -1.590   -2.430   -2.880   -3.310   -3.650   -3.450   -3.580   -3.470   -3.720   -4.180
1990   -4.410   -4.170   -4.380   -4.170   -4.420   -4.660   -4.940   -5.110   -4.450   -4.140   -3.910   -3.630
1991   -3.670   -4.060   -3.580   -3.280   -2.530   -2.650   -2.990   -2.590   -2.010   -1.730   -1.330   -1.600
1992   -1.780   -1.600   -1.120   -1.890    0.450   -0.230   -0.460   -0.030   -0.460    0.240    0.080    0.440
1993    2.440    4.230    4.070    3.330    3.360    3.530    3.060    2.960    2.270    2.640    2.530   -0.210
1994   -0.650   -0.070   -0.690   -0.190   -0.570   -1.140   -1.880   -1.850    0.140    1.040    1.790    1.680
1995    2.550    2.260    3.000    3.590    4.800    5.580    5.910    5.460   -0.160   -0.890   -1.560   -1.640
1996   -1.590   -1.140   -1.260   -1.500   -1.620   -2.110   -2.310   -3.030    0.130    0.380    1.040    1.130
1997    2.320    2.570    1.660    2.140    2.170    2.770    2.790    3.740    5.760    5.270    4.710    3.960
1998    3.680    4.440    4.530    4.570    4.260    5.080    6.080    5.580    6.540    6.850    6.330    5.560
1999    4.780    4.120    2.800    3.730    3.770    3.940    4.720    4.980    4.610   -0.730   -1.510   -1.880
2000   -1.620   -0.910   -0.860   -1.470   -1.710   -1.770   -2.410    0.500    0.190    1.810    1.790    1.450
2001    1.740    2.230    2.120    2.280    2.070    2.130    2.070    2.160   -0.720   -1.270   -0.840   -0.830
2002   -1.320   -1.830   -2.050   -2.520   -3.300   -4.100   -4.770   -5.570   -3.930   -2.990   -2.600   -2.280
2003   -2.740   -2.010   -1.820   -1.650   -1.580   -1.780   -2.200   -2.110   -2.400   -2.940    0.270    0.860
2004    0.650    1.530   -0.930   -0.530   -0.730   -0.730   -0.690   -0.920   -0.860    2.140    2.990    3.360
2005    5.300    5.850    6.120    6.010    6.210    7.140    6.940    6.870    6.180    6.150   -0.580    4.180
2006   -0.730   -1.070    1.120   -0.040   -0.580   -0.880   -0.560   -1.050    0.200    1.760   -0.350   -0.260
2007   -0.530   -0.690   -1.320   -1.460   -2.010   -2.750   -3.240   -3.260   -2.730   -2.900   -3.380    1.080
2008    1.640    2.060   -0.330   -0.800   -0.500   -0.260   -0.390   -0.840   -1.260   -1.430   -1.590   -0.900
2009   -0.770   -0.730   -1.130   -1.080   -1.280   -1.180   -1.660   -2.580   -2.780   -2.840   -3.020    0.310
2010    0.570    0.840    1.060    1.230    1.370    1.860    2.080    1.960    1.000  -99.990  -99.990  -99.990
-999.99
 
 US Climate Division
      Palmer Drought Index Mean                       Jan to Dec
      Utah                
      Region  4 :South Central                  
