1948 2010
1996   -0.640   -0.140   -0.320   -0.420   -0.790   -0.620   -0.910   -1.750    0.540    1.330    1.840    2.190
1997    3.250    3.360    2.350    3.090    3.430    3.440    3.320    3.770    4.880    4.750    4.490    3.930
1998    3.560    3.310    3.460    3.210   -0.650    0.100    0.650   -0.480   -0.990    0.870    0.950   -0.380
1999   -0.430   -0.750   -1.930    1.040    1.420    1.610    2.510    3.490    3.260   -0.820   -1.780   -2.330
2000   -2.330   -2.460   -2.310   -2.960   -3.220   -3.510   -4.170   -3.890   -3.690   -3.390   -3.280   -3.460
2001   -3.670   -3.940   -4.400   -4.440   -4.350   -4.790   -4.850   -4.190   -4.470   -4.580   -4.380   -4.620
2002   -5.200   -6.150   -6.650   -7.370   -8.040   -9.090   -9.760   -9.570   -7.890   -6.810   -5.960   -5.870
2003   -6.160   -5.610   -5.330   -5.370   -5.020   -4.880   -5.520   -5.240   -4.420   -4.960   -4.130   -3.910
2004   -3.820   -3.520   -4.510   -3.530   -4.010   -4.020   -4.070   -4.320    1.190    1.270    1.630    1.200
2005    1.870    2.330    2.170    1.970    1.500    2.150    1.470    1.530    2.080    2.340   -0.290   -0.390
2006   -0.520   -1.160   -1.020   -1.570   -2.210   -2.790    0.080    0.190    0.970    2.420    0.000   -0.090
2007   -0.150   -0.030   -0.490   -0.730   -0.580   -0.920   -0.990   -0.960   -0.120   -0.240   -1.250    1.330
2008    2.240    3.040    2.660    2.350    2.420   -0.120   -0.320   -0.610   -0.710   -1.180   -1.470    0.680
2009   -0.050   -0.270   -0.750    0.070    0.400    1.210   -0.020   -0.750   -1.070   -0.950   -1.520   -1.320
2010   -1.640   -1.840   -1.990   -1.600   -1.500   -1.520   -1.510   -1.000   -1.430  -99.990  -99.990  -99.990
-999.99
 
 US Climate Division
      Palmer Drought Index Mean                       Jan to Dec
      Colorado            
      Region  2 :Colorado Drainage              
