1948 2010
1995   -0.670   -0.570   -0.560    0.180    2.160    2.950    3.520    3.480    3.350   -0.140   -0.310   -0.420
1996   -0.080   -0.220   -0.130   -0.630   -0.250   -0.830   -1.160   -1.910   -1.890    0.200    0.480    1.320
1997    1.570    1.190    0.730    1.100    0.800    1.020    0.810    2.070    2.900    2.610    1.950    1.410
1998    1.170    0.970    1.270    0.900    0.780    2.550    2.830    2.590    2.100    2.390   -0.410   -1.030
1999   -1.160   -0.990   -1.420    1.450    1.760    1.760    1.840    1.660    1.880   -0.840   -1.610   -1.980
2000   -1.940   -2.050   -2.410   -3.190   -3.590   -4.470   -5.340   -5.140   -4.150   -3.970   -3.900   -4.050
2001   -4.400   -4.350   -4.870   -4.820   -5.490   -6.340   -6.740   -6.810   -6.850   -6.650   -6.210   -5.790
2002   -5.940   -6.250   -6.330   -6.270   -6.430   -7.430   -8.010   -8.370   -7.810   -6.650   -6.320   -6.210
2003   -6.390   -6.090   -5.830   -6.240   -6.280   -5.760   -6.570   -6.140   -6.050   -5.950   -5.400   -5.050
2004   -5.020   -4.580   -4.920   -4.820   -4.820   -4.550   -5.060   -4.800    0.290    0.970    0.900    0.360
2005    0.650    0.200    0.130    0.410    1.240    1.290   -0.620   -0.650   -0.820   -1.080   -1.290   -1.280
2006   -1.380   -1.640   -1.900   -2.700   -3.610   -4.420   -5.400   -5.250   -4.420   -3.630   -3.530   -3.520
2007   -3.740   -3.870   -4.290   -4.780   -5.080   -6.250   -6.960   -6.430   -5.390   -4.930   -5.210   -4.920
2008   -4.610   -4.270   -4.350   -4.390   -3.740   -4.180   -5.040   -5.320   -4.300   -3.920   -4.320   -4.330
2009   -4.290   -4.500   -4.680   -4.120   -4.210   -2.710   -3.260   -3.340   -3.530   -2.730   -3.060   -3.280
2010   -3.240   -3.670   -4.000   -3.410   -2.770   -2.850   -3.630   -3.510   -4.170  -99.990  -99.990  -99.990
-999.99
 
 US Climate Division
      Palmer Drought Index Mean                       Jan to Dec
      Wyoming             
      Region  3 :Green and Bear Drainage        
