1948 2010
1996   -2.150   -2.310   -2.440   -2.770   -3.210   -3.510   -3.990   -4.620    0.970    1.330    1.790    1.450
1997    2.250    2.360    1.380    1.930    2.080    2.120    2.340    2.680    3.890    0.040   -0.240   -0.540
1998   -0.850   -0.460   -0.420   -0.240   -0.730   -1.100   -1.120   -1.890    0.120    1.150    1.150   -0.370
1999   -0.820   -1.170   -2.090    0.760    0.420    0.170    0.610    1.710   -0.070   -1.070   -1.890   -2.120
2000   -1.960   -2.090   -1.450   -2.150   -2.840   -3.360   -3.910   -3.930   -3.990   -2.540   -2.250   -2.320
2001   -1.640   -1.280   -1.210   -1.140   -1.110   -1.300   -1.490   -0.830   -1.590   -2.270   -2.110   -2.030
2002   -2.290   -2.630   -2.830   -3.700   -4.590   -5.340   -5.940   -6.190   -3.820   -3.380   -3.230   -3.350
2003   -3.750   -2.730   -2.410   -2.560   -2.950   -3.490   -4.290   -4.130   -3.640   -3.980   -3.400   -3.010
2004   -2.960   -2.040   -3.030   -2.220   -2.640   -2.640   -2.970   -3.340    0.970    1.050    1.850    1.980
2005    3.210    3.790    3.640    3.550    3.790    4.650    4.370    4.260    4.460   -0.060   -0.650   -1.150
2006   -1.330   -1.890   -1.140   -1.580   -2.660   -3.280   -3.380    0.000    0.460    3.140   -0.340   -0.400
2007   -0.470   -0.560   -0.920   -0.820   -0.670   -0.960   -1.150    0.130    0.490   -0.450   -1.090    1.120
2008    1.480    1.930   -0.470   -0.620    0.320    0.690   -0.360   -0.410   -0.960   -1.380   -1.470   -0.680
2009   -0.960   -1.240   -1.840   -2.090   -1.620   -1.460   -2.160   -3.020   -3.100   -3.140   -3.340    0.630
2010    1.390    2.320    2.530    2.230    2.210    2.690    2.640    3.170    2.620  -99.990  -99.990  -99.990
-999.99
 
 US Climate Division
      Palmer Drought Index Mean                       Jan to Dec
      Utah                
      Region  7 :Southeast                      
