id, shefpc, obsdate, val, qual, 
NVRN5,QCMPAZZ,2004-04-01,152,,
NVRN5,QCMPBZZ,2004-04-01,152,A,
NVRN5,QCMPAZZ,2004-03-01,119.870972,,
NVRN5,QCMPBZZ,2004-03-01,119.870972,,
NVRN5,QCMPAZZ,2004-02-01,24.017758,,
NVRN5,QCMPBZZ,2004-02-01,24.017758,,
NVRN5,QCMPAZZ,2004-01-01,17.33,,
NVRN5,QCMPBZZ,2004-01-01,17.33,,
NVRN5,QCMPAZZ,2003-12-01,17.613194,,
NVRN5,QCMPBZZ,2003-12-01,17.613194,,
NVRN5,QCMPAZZ,2003-11-01,23.688492,,
NVRN5,QCMPBZZ,2003-11-01,23.688492,,
NVRN5,QCMPBZZ,2003-10-01,13.960317,,
NVRN5,QCMPAZZ,2003-10-01,13.960317,,
NVRN5,QCMPBZZ,2003-09-01,46.94246,,
NVRN5,QCMPAZZ,2003-09-01,46.94246,,
NVRN5,QCMPAZZ,2003-08-01,2.444444,,
NVRN5,QCMPBZZ,2003-08-01,2.444444,,
NVRN5,QCMPAZZ,2003-07-01,-10.978175,,
NVRN5,QCMPBZZ,2003-07-01,-10.978175,A,
NVRN5,QCMPAZZ,2003-06-01,80.968254,,
NVRN5,QCMPBZZ,2003-06-01,80.968254,A,
NVRN5,QCMPAZZ,2003-05-01,162.9,,
NVRN5,QCMPBZZ,2003-05-01,162.9,A,
NVRN5,QCMPBZZ,2003-04-01,70.978,A,
NVRN5,QCMPAZZ,2003-04-01,70.978,,
NVRN5,QCMPAZZ,2003-03-01,39.086,,
NVRN5,QCMPBZZ,2003-03-01,39.086,,
NVRN5,QCMPAZZ,2003-02-01,14.79,,
NVRN5,QCMPBZZ,2003-02-01,14.79,,
NVRN5,QCMPAZZ,2003-01-01,12.805,,
NVRN5,QCMPBZZ,2003-01-01,12.805,,
NVRN5,QCMPBZZ,2002-12-01,12.720238,,
NVRN5,QCMPBZZ,2002-11-01,19.835317,,
NVRN5,QCMPBZZ,2002-10-01,23.190476,,
NVRN5,QCMPBZZ,2002-09-01,10.650794,,
NVRN5,QCMPBZZ,2002-08-01,-3.200397,,
NVRN5,QCMPBZZ,2002-07-01,3.873016,A,
NVRN5,QCMPBZZ,2002-06-01,-10.450397,A,
NVRN5,QCMPBZZ,2002-05-01,7.589286,A,
NVRN5,QCMPBZZ,2002-04-01,35.740079,A,
NVRN5,QCMPBZZ,2002-03-01,15.916667,,
NVRN5,QCMPBZZ,2002-02-01,10.18254,,
NVRN5,QCMPBZZ,2002-01-01,11.89881,,
NVRN5,QCMPBZZ,2001-12-01,13.019841,,
NVRN5,QCMPBZZ,2001-11-01,12.196429,,
NVRN5,QCMPBZZ,2001-10-01,10.021825,,
NVRN5,QCMPBZZ,2001-09-01,5.09127,,
NVRN5,QCMPBZZ,2001-08-01,48.998016,,
NVRN5,QCMPBZZ,2001-07-01,32.686508,A,
NVRN5,QCMPBZZ,2001-06-01,220.089286,A,
NVRN5,QCMPBZZ,2001-05-01,398.470238,A,
NVRN5,QCMPBZZ,2001-04-01,175.299603,A,
NVRN5,QCMPBZZ,2001-03-01,71.418651,,
NVRN5,QCMPBZZ,2001-02-01,21.111111,,
NVRN5,QCMPBZZ,2001-01-01,16.130952,,
NVRN5,QCMPBZZ,2000-12-01,-9999,,
NVRN5,QCMPBZZ,2000-11-01,-9999,,
NVRN5,QCMPBZZ,2000-10-01,-9999,,
NVRN5,QCMPBZZ,2000-09-01,-9999,,
NVRN5,QCMPBZZ,2000-08-01,-9999,,
NVRN5,QCMPBZZ,2000-07-01,-10.139385,A,
NVRN5,QCMPBZZ,2000-06-01,34.583472,A,
NVRN5,QCMPBZZ,2000-05-01,165.407659,A,
NVRN5,QCMPBZZ,2000-04-01,137.099563,A,
NVRN5,QCMPBZZ,2000-03-01,-9999,,
NVRN5,QCMPBZZ,2000-02-01,-9999,,
NVRN5,QCMPBZZ,2000-01-01,-9999,,
NVRN5,QCMPBZZ,1999-12-01,9.926448,,
NVRN5,QCMPBZZ,1999-11-01,14.436071,,
NVRN5,QCMPBZZ,1999-10-01,21.157381,,
NVRN5,QCMPBZZ,1999-09-01,109.025496,,
NVRN5,QCMPBZZ,1999-08-01,228.200099,,
NVRN5,QCMPBZZ,1999-07-01,122.812202,A,
NVRN5,QCMPBZZ,1999-06-01,266.844246,A,
NVRN5,QCMPBZZ,1999-05-01,256.809583,A,
NVRN5,QCMPBZZ,1999-04-01,108.636726,A,
NVRN5,QCMPBZZ,1999-03-01,44.052718,,
NVRN5,QCMPBZZ,1999-02-01,22.637222,,
NVRN5,QCMPBZZ,1999-01-01,20.723056,,
NVRN5,QCMPBZZ,1998-12-01,31.631528,,
NVRN5,QCMPBZZ,1998-11-01,63.6625,,
NVRN5,QCMPBZZ,1998-10-01,60.392698,,
NVRN5,QCMPBZZ,1998-09-01,6.53129,,
NVRN5,QCMPBZZ,1998-08-01,31.850298,,
NVRN5,QCMPBZZ,1998-07-01,68.390933,A,
NVRN5,QCMPBZZ,1998-06-01,164.959444,A,
NVRN5,QCMPBZZ,1998-05-01,284.757143,A,
NVRN5,QCMPBZZ,1998-04-01,123.929583,A,
NVRN5,QCMPBZZ,1998-03-01,79.006944,,
NVRN5,QCMPBZZ,1998-02-01,20.274028,,
NVRN5,QCMPBZZ,1998-01-01,19.707599,,
NVRN5,QCMPBZZ,1997-12-01,22.429365,,
NVRN5,QCMPBZZ,1997-11-01,32.145,,
NVRN5,QCMPBZZ,1997-10-01,68.530754,,
NVRN5,QCMPBZZ,1997-09-01,105.202282,,
NVRN5,QCMPBZZ,1997-08-01,88.451925,,
NVRN5,QCMPBZZ,1997-07-01,108.236429,A,
NVRN5,QCMPBZZ,1997-06-01,406.899266,A,
NVRN5,QCMPBZZ,1997-05-01,356.260079,A,
NVRN5,QCMPBZZ,1997-04-01,151.229603,A,
NVRN5,QCMPBZZ,1997-03-01,149.56627,,
NVRN5,QCMPBZZ,1997-02-01,27.648373,,
NVRN5,QCMPBZZ,1997-01-01,26.026885,,
NVRN5,QCMPBZZ,1996-12-01,22.808135,,
NVRN5,QCMPBZZ,1996-11-01,37.33496,,
NVRN5,QCMPBZZ,1996-10-01,29.382579,,
NVRN5,QCMPBZZ,1996-09-01,24.580417,,
NVRN5,QCMPBZZ,1996-08-01,-3.480833,,
NVRN5,QCMPBZZ,1996-07-01,16.941825,A,
NVRN5,QCMPBZZ,1996-06-01,33.296369,A,
NVRN5,QCMPBZZ,1996-05-01,154.374187,A,
NVRN5,QCMPBZZ,1996-04-01,71.06754,A,
NVRN5,QCMPBZZ,1996-03-01,25.818274,,
NVRN5,QCMPBZZ,1996-02-01,25.28121,,
NVRN5,QCMPBZZ,1996-01-01,14.668115,,
NVRN5,QCMPBZZ,1995-12-01,14.244087,,
NVRN5,QCMPBZZ,1995-11-01,18.391706,,
NVRN5,QCMPBZZ,1995-10-01,22.416925,,
NVRN5,QCMPBZZ,1995-09-01,23.827798,,
NVRN5,QCMPBZZ,1995-08-01,52.792083,,
NVRN5,QCMPBZZ,1995-07-01,249.987361,A,
NVRN5,QCMPBZZ,1995-06-01,483.349861,A,
NVRN5,QCMPBZZ,1995-05-01,266.53756,A,
NVRN5,QCMPBZZ,1995-04-01,142.11131,A,
NVRN5,QCMPBZZ,1995-03-01,197.640258,,
NVRN5,QCMPBZZ,1995-02-01,59.500278,,
NVRN5,QCMPBZZ,1995-01-01,23.572659,,
NVRN5,QCMPBZZ,1994-12-01,31.277183,,
NVRN5,QCMPBZZ,1994-11-01,44.191944,,
NVRN5,QCMPBZZ,1994-10-01,40.978056,,
NVRN5,QCMPBZZ,1994-09-01,42.674921,,
NVRN5,QCMPBZZ,1994-08-01,7.376448,,
NVRN5,QCMPBZZ,1994-07-01,16.075417,A,
NVRN5,QCMPBZZ,1994-06-01,241.443492,A,
NVRN5,QCMPBZZ,1994-05-01,302.85006,A,
NVRN5,QCMPBZZ,1994-04-01,155.325754,A,
NVRN5,QCMPBZZ,1994-03-01,98.999683,,
NVRN5,QCMPBZZ,1994-02-01,24.177758,,
